product_id,product_name,product_url,category_id,description,variation_name,variation_type,price,sku,stock_status,main_image
7,Porta Folhetos Parede 1/3 A4,https://estudioplast.com/pt/acrilicos-de-parede/7-porta-folhetos-parede-13-a4.html,3,"Fabricado com materiais de alta qualidade, como acrílico transparente e resistente, o Porta Folhetos Parede 1/3 A4 é durável e resistente a impactos e quedas. Além disso, esse produto é compatível com",Standard,default,"2,88 €","Referência:
pf_7",,https://estudioplast.com/1742-medium_default/porta-folhetos-parede-13-a4.jpg
27,Porta Folhetos Balcão 3 Níveis,https://estudioplast.com/pt/porta-folhetos-Balcao-Mesa/27-250-porta-folhetos-balcao-3-niveis-fabricados-a-partir-de-uma-resina-de-poliester-injetada-em-um-molde-essas-unidades-sao-produzidas-5602741710672.html#/2-tamanho-a5_21x15cm,3,"Fabricados a partir de uma resina de poliéster injetada em um molde, essas unidades são produzidas em massa para competir a preços competitivos e baratos. Seu design independente mantém o tempo estáve",DL (21x10cm),Variation,"5,72 €",pf_27-dl-21x10cm,,https://estudioplast.com/1038-medium_default/porta-folhetos-balcao-3-niveis-fabricados-a-partir-de-uma-resina-de-poliester-injetada-em-um-molde-essas-unidades-sao-produzidas.jpg
27,Porta Folhetos Balcão 3 Níveis,https://estudioplast.com/pt/porta-folhetos-Balcao-Mesa/27-250-porta-folhetos-balcao-3-niveis-fabricados-a-partir-de-uma-resina-de-poliester-injetada-em-um-molde-essas-unidades-sao-produzidas-5602741710672.html#/2-tamanho-a5_21x15cm,3,"Fabricados a partir de uma resina de poliéster injetada em um molde, essas unidades são produzidas em massa para competir a preços competitivos e baratos. Seu design independente mantém o tempo estáve",A5 (21x15cm),Variation,"9,40 €",pf_27-a5-21x15cm,,https://estudioplast.com/1038-medium_default/porta-folhetos-balcao-3-niveis-fabricados-a-partir-de-uma-resina-de-poliester-injetada-em-um-molde-essas-unidades-sao-produzidas.jpg
27,Porta Folhetos Balcão 3 Níveis,https://estudioplast.com/pt/porta-folhetos-Balcao-Mesa/27-250-porta-folhetos-balcao-3-niveis-fabricados-a-partir-de-uma-resina-de-poliester-injetada-em-um-molde-essas-unidades-sao-produzidas-5602741710672.html#/2-tamanho-a5_21x15cm,3,"Fabricados a partir de uma resina de poliéster injetada em um molde, essas unidades são produzidas em massa para competir a preços competitivos e baratos. Seu design independente mantém o tempo estáve",A4 (21x30cm),Variation,"18,52 €",pf_27-a4-21x30cm,,https://estudioplast.com/1038-medium_default/porta-folhetos-balcao-3-niveis-fabricados-a-partir-de-uma-resina-de-poliester-injetada-em-um-molde-essas-unidades-sao-produzidas.jpg
34,Bolsa L Vertical C/ Porta-Cartões,https://estudioplast.com/pt/modelo-l/34-bolsa-l-vertical-c-porta-cartoes-5600450647838.html,3,"Bolsa porta-folha modelo L vertical com porta-cartões de visita, ideal para balcão ou mesa, para montras, etc.

Em acrílico cristal de alta qualidade.

Cantos arredondados para garantirem a segurança ",Standard,default,"7,14 €","Referência:
bl_34",,https://estudioplast.com/2029-medium_default/bolsa-l-vertical-c-porta-cartoes.jpg
64,Expositor Vernizes Modelo 2,https://estudioplast.com/pt/cosmetica/64-expositor-vernizes-modelo-2-5609926196290.html,3,,Standard,default,"0,00 €","Referência:
ev_64",,https://estudioplast.com/136-medium_default/expositor-vernizes-modelo-2.jpg
116,Bolsa Porta-Folha Modelo T Vertical,https://estudioplast.com/pt/modelo-t/116-184-bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.html#/1-tamanho-a4_21x30cm,3,"Vantagens da Bolsa Modelo T Vertical

✅ Design transparente e sofisticado – Realça a visibilidade das informações exibidas.
✅ Fácil de utilizar e trocar folhas – Abertura lateral permite rápida atuali",A6 (10x15cm),Variation,"2,97 €",bp_116-a6-10x15cm,,https://estudioplast.com/5328-medium_default/bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.jpg
116,Bolsa Porta-Folha Modelo T Vertical,https://estudioplast.com/pt/modelo-t/116-184-bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.html#/1-tamanho-a4_21x30cm,3,"Vantagens da Bolsa Modelo T Vertical

✅ Design transparente e sofisticado – Realça a visibilidade das informações exibidas.
✅ Fácil de utilizar e trocar folhas – Abertura lateral permite rápida atuali",DL (21x10cm),Variation,"4,47 €",bp_116-dl-21x10cm,,https://estudioplast.com/5328-medium_default/bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.jpg
116,Bolsa Porta-Folha Modelo T Vertical,https://estudioplast.com/pt/modelo-t/116-184-bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.html#/1-tamanho-a4_21x30cm,3,"Vantagens da Bolsa Modelo T Vertical

✅ Design transparente e sofisticado – Realça a visibilidade das informações exibidas.
✅ Fácil de utilizar e trocar folhas – Abertura lateral permite rápida atuali",A5 (21x15cm),Variation,"4,79 €",bp_116-a5-21x15cm,,https://estudioplast.com/5328-medium_default/bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.jpg
116,Bolsa Porta-Folha Modelo T Vertical,https://estudioplast.com/pt/modelo-t/116-184-bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.html#/1-tamanho-a4_21x30cm,3,"Vantagens da Bolsa Modelo T Vertical

✅ Design transparente e sofisticado – Realça a visibilidade das informações exibidas.
✅ Fácil de utilizar e trocar folhas – Abertura lateral permite rápida atuali",A4 (21x30cm),Variation,"6,70 €",bp_116-a4-21x30cm,,https://estudioplast.com/5328-medium_default/bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.jpg
116,Bolsa Porta-Folha Modelo T Vertical,https://estudioplast.com/pt/modelo-t/116-184-bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.html#/1-tamanho-a4_21x30cm,3,"Vantagens da Bolsa Modelo T Vertical

✅ Design transparente e sofisticado – Realça a visibilidade das informações exibidas.
✅ Fácil de utilizar e trocar folhas – Abertura lateral permite rápida atuali",A3 (42x30cm),Variation,"17,57 €",bp_116-a3-42x30cm,,https://estudioplast.com/5328-medium_default/bolsa-porta-folha-modelo-t-vertical-bolsa-para-menu-ou-porta-folha-modelo-t-com-base-dupla-expositor-de-mesa-em-acrilico-transpa.jpg
123,Porta Menu Em T C/ Base Dupla Horizontal,https://estudioplast.com/pt/modelo-t/123-189-porta-menu-em-t-c-base-dupla-horizontal.html#/1-tamanho-a4_21x30cm,3,"Amplamente utilizado por bares, cafés e restaurantes como porta menu, ou em balcões de recepção com informações úteis para os utentes.

Dicas, ideias e sugestões de utilização
.Avisos, horários, Infor",A6 (10x15cm),Variation,"2,40 €",pm_123-a6-10x15cm,,https://estudioplast.com/1018-medium_default/porta-menu-em-t-c-base-dupla-horizontal.jpg
123,Porta Menu Em T C/ Base Dupla Horizontal,https://estudioplast.com/pt/modelo-t/123-189-porta-menu-em-t-c-base-dupla-horizontal.html#/1-tamanho-a4_21x30cm,3,"Amplamente utilizado por bares, cafés e restaurantes como porta menu, ou em balcões de recepção com informações úteis para os utentes.

Dicas, ideias e sugestões de utilização
.Avisos, horários, Infor",DL (21x10cm),Variation,"5,76 €",pm_123-dl-21x10cm,,https://estudioplast.com/1018-medium_default/porta-menu-em-t-c-base-dupla-horizontal.jpg
123,Porta Menu Em T C/ Base Dupla Horizontal,https://estudioplast.com/pt/modelo-t/123-189-porta-menu-em-t-c-base-dupla-horizontal.html#/1-tamanho-a4_21x30cm,3,"Amplamente utilizado por bares, cafés e restaurantes como porta menu, ou em balcões de recepção com informações úteis para os utentes.

Dicas, ideias e sugestões de utilização
.Avisos, horários, Infor",A5 (21x15cm),Variation,"5,40 €",pm_123-a5-21x15cm,,https://estudioplast.com/1018-medium_default/porta-menu-em-t-c-base-dupla-horizontal.jpg
123,Porta Menu Em T C/ Base Dupla Horizontal,https://estudioplast.com/pt/modelo-t/123-189-porta-menu-em-t-c-base-dupla-horizontal.html#/1-tamanho-a4_21x30cm,3,"Amplamente utilizado por bares, cafés e restaurantes como porta menu, ou em balcões de recepção com informações úteis para os utentes.

Dicas, ideias e sugestões de utilização
.Avisos, horários, Infor",A4 (21x30cm),Variation,"8,04 €",pm_123-a4-21x30cm,,https://estudioplast.com/1018-medium_default/porta-menu-em-t-c-base-dupla-horizontal.jpg
123,Porta Menu Em T C/ Base Dupla Horizontal,https://estudioplast.com/pt/modelo-t/123-189-porta-menu-em-t-c-base-dupla-horizontal.html#/1-tamanho-a4_21x30cm,3,"Amplamente utilizado por bares, cafés e restaurantes como porta menu, ou em balcões de recepção com informações úteis para os utentes.

Dicas, ideias e sugestões de utilização
.Avisos, horários, Infor",A3 (42x30cm),Variation,"11,66 €",pm_123-a3-42x30cm,,https://estudioplast.com/1018-medium_default/porta-menu-em-t-c-base-dupla-horizontal.jpg
127,Expositor Óculos,https://estudioplast.com/pt/optica/127-expositor-oculos-5602773529129.html,3,"Fabricado com materiais de alta qualidade, como acrílico transparente e resistente, o Expositor Óculos é durável e resistente a impactos e quedas. Além disso, esse produto pode acomodar diferentes mod",Standard,default,"51,05 €","Referência:
eo_127",,https://estudioplast.com/3632-medium_default/expositor-oculos.webp
35,Bolsa L Horizontal C/ Porta-Cartões,https://estudioplast.com/pt/modelo-l/35-bolsa-l-horizontal-c-porta-cartoes-5606254679228.html,3,"Bolsa porta-folha modelo L horizontal com porta-cartões de visita, ideal para balcão ou mesa, para montras, etc.

Em acrílico cristal de alta qualidade.

Cantos arredondados para garantirem a seguranç",Standard,default,"7,52 €","Referência:
bl_35",,https://estudioplast.com/93-medium_default/bolsa-l-horizontal-c-porta-cartoes.jpg
130,Divisórias De Gaveta,https://estudioplast.com/pt/utilitarios/130-divisorias-de-gaveta-inicio-5608935865104.html,3,,Standard,default,"0,00 €","Referência:
dd_130",,https://estudioplast.com/252-medium_default/divisorias-de-gaveta-inicio.jpg
131,Porta Cartões De Visita EP,https://estudioplast.com/pt/porta-folhetos-Balcao-Mesa/131-porta-cartoes-de-visita-ep-5603562459948.html,3,Desconto para compra em quantidade,Standard,default,"1,29 €","Referência:
pc_131",,https://estudioplast.com/5530-medium_default/porta-cartoes-de-visita-ep.jpg
260,Bloco De Acrílico Personalizado - A4,https://estudioplast.com/pt/natal-/260-bloco-de-acrilico-personalizado-a4-5600411849462.html,3,"Bloco de acrílico cristal de 10mm de espessura com acabamento premium.

Personalização feita com recurso a impressão digital direta no acrílico.

A impressão é aplicada no verso criando uma vista em p",Standard,default,"43,77 €","Referência:
bd_260",,https://estudioplast.com/829-medium_default/bloco-de-acrilico-personalizado-a4.jpg
261,Porta Informações Para Colchões,https://estudioplast.com/pt/expositores/261-porta-informacoes-para-colchoes-5603159994272.html,3,"Os porta informações para colchões ou cartazes de informações sobre o showroom são exibidos para áreas de exposição .

porta informações para colchões  é perfeito para criar e exibir informativo e atr",Standard,default,"76,68 €","Referência:
pi_261",,https://estudioplast.com/836-medium_default/porta-informacoes-para-colchoes.jpg
271,Base De Acrílico C/ Led RGB,https://estudioplast.com/pt/acrilicos/271-base-de-acrilico-c-led-rgb-5600740022116.html,3,"Acrílico de 8mm com logotipo gravado a laser.

Base em acrílico preto (contacte-nos se pretender a base noutra cor).",Standard,default,"87,66 €","Referência:
ai_271",,https://estudioplast.com/950-medium_default/base-de-acrilico-c-led-rgb.jpg
274,Mesa De Acrilico,https://estudioplast.com/pt/acrilicos/274-mesa-de-acrilico-5604948329534.html,3,,Standard,default,"0,00 €","Referência:
md_274",,https://estudioplast.com/985-medium_default/mesa-de-acrilico.jpg
56,Suporte - Computador Portátil,https://estudioplast.com/pt/laptop-e-pc/56-7065-suporte-computador-portatil-otima-solucao-para-trabalhar-de-forma-confortavel-no-seu-local-de-trabalho-e-em-casa-ajuda-a-corrigi-5609050056620.html#/281-modelo-13_polegadas,3,"Ótima solução para trabalhar de forma confortável no seu local de trabalho e em casa, ajuda a corrigir a postura.",13 polegadas,Variation,"24,80 €",sc_56-13-polegadas,,https://estudioplast.com/3299-medium_default/suporte-computador-portatil-otima-solucao-para-trabalhar-de-forma-confortavel-no-seu-local-de-trabalho-e-em-casa-ajuda-a-corrigi.jpg
56,Suporte - Computador Portátil,https://estudioplast.com/pt/laptop-e-pc/56-7065-suporte-computador-portatil-otima-solucao-para-trabalhar-de-forma-confortavel-no-seu-local-de-trabalho-e-em-casa-ajuda-a-corrigi-5609050056620.html#/281-modelo-13_polegadas,3,"Ótima solução para trabalhar de forma confortável no seu local de trabalho e em casa, ajuda a corrigir a postura.",15 polegadas,Variation,"30,42 €",sc_56-15-polegadas,,https://estudioplast.com/3299-medium_default/suporte-computador-portatil-otima-solucao-para-trabalhar-de-forma-confortavel-no-seu-local-de-trabalho-e-em-casa-ajuda-a-corrigi.jpg
56,Suporte - Computador Portátil,https://estudioplast.com/pt/laptop-e-pc/56-7065-suporte-computador-portatil-otima-solucao-para-trabalhar-de-forma-confortavel-no-seu-local-de-trabalho-e-em-casa-ajuda-a-corrigi-5609050056620.html#/281-modelo-13_polegadas,3,"Ótima solução para trabalhar de forma confortável no seu local de trabalho e em casa, ajuda a corrigir a postura.",17 polegadas,Variation,"39,77 €",sc_56-17-polegadas,,https://estudioplast.com/3299-medium_default/suporte-computador-portatil-otima-solucao-para-trabalhar-de-forma-confortavel-no-seu-local-de-trabalho-e-em-casa-ajuda-a-corrigi.jpg
297,Placas TVDE (Pack 2 Placas),https://estudioplast.com/pt/sinaletica-tvde/297-placa-tvde-distico-tvde-pack-de-2-placas-com-informacao-de-tvde-em-acrilico-branco-de-3mm-com-ventosas-sinaleticadistico-tvde-pa-5608250120087.html,3,"Dístico TVDE

Pack de 2 placas com informação de TVDE. Em acrílico branco de 3mm com ventosas.",Standard,default,"9,23 €","Referência:
pt_297",,https://estudioplast.com/6009-medium_default/placa-tvde-distico-tvde-pack-de-2-placas-com-informacao-de-tvde-em-acrilico-branco-de-3mm-com-ventosas-sinaleticadistico-tvde-pa.jpg
315,Placa TVDE + Não Fumadores (Pack 2 Placas),https://estudioplast.com/pt/sinaletica-tvde/315-placa-tvde-nao-fumadores-distico-tvde-nao-fumadores-pack-de-2-placas-com-distico-tvde-uma-contem-o-distico-nao-fumadores-em-acri-5603421687451.html,3,"Dístico TVDE + Não Fumadores

Pack de 2 placas com dístico TVDE (uma contém o dístico Não Fumadores). Em acrílico branco de 3mm com vinil e ventosas.",Standard,default,"11,42 €","Referência:
pt_315",,https://estudioplast.com/1382-medium_default/placa-tvde-nao-fumadores-distico-tvde-nao-fumadores-pack-de-2-placas-com-distico-tvde-uma-contem-o-distico-nao-fumadores-em-acri.jpg
343,Placa RNAAT + Não Fumadores,https://estudioplast.com/pt/sinaletica-tvde/343-placa-rnaat-nao-fumadores-placa-rnaat-nao-fumadores-pack-de-2-placas-com-distico-rnaat-uma-contem-o-distico-nao-fumadores-em-acr.html,3,"Placa de registo dos agentes de animação turística.

Pack de 2 placas com dístico RNAAT (uma contém o dístico Não Fumadores). Em acrílico branco de 3mm com vinil e ventosas.

No acto de compra deve in",Standard,default,"11,42 €","Referência:
pr_343",,https://estudioplast.com/1497-medium_default/placa-rnaat-nao-fumadores-placa-rnaat-nao-fumadores-pack-de-2-placas-com-distico-rnaat-uma-contem-o-distico-nao-fumadores-em-acr.jpg
354,Deep Clean - Produto De Limpeza,https://estudioplast.com/pt/acrilicos/354-deep-clean-produto-de-limpeza.html,3,"Deep Clean, produto de limpeza versátil e económico, substitui produtos alcalinos e corrosivos.

Devido ao excelente poder de limpeza do amina quartenaria etoxilada que reage com sujidade orgânica, a ",Standard,default,"10,82 €","Referência:
dc_354",,https://estudioplast.com/1546-medium_default/deep-clean-produto-de-limpeza.jpg
425,Porta Folhetos Parede A5,https://estudioplast.com/pt/porta-folhetos-Parede/425-porta-folhetos-parede-a5-560010380425.html,3,"Versátil porta folhetos ou flyers.

Ideal para organizar a sua empresa e o seu escritório. Utilize-o, por exemplo, para organizar guias de transportes, ordens de produção, encomendas pendentes ou proc",Standard,default,"4,25 €","Referência:
pf_425",,https://estudioplast.com/1743-medium_default/porta-folhetos-parede-a5.jpg
426,Porta Folhetos Parede A4,https://estudioplast.com/pt/porta-folhetos-Parede/426-porta-folhetos-parede-a4-53009871234.html,3,"Versátil porta folhetos ou flyers.

Ideal para organizar a sua empresa e o seu escritório. Utilize-o, por exemplo, para organizar guias de transportes, ordens de produção, encomendas pendentes ou proc",Standard,default,"7,83 €","Referência:
pf_426",,https://estudioplast.com/1744-medium_default/porta-folhetos-parede-a4.jpg
598,Pack De Comunicação - Cantos Arredondados Preto,https://estudioplast.com/pt/placas-de-comunicacao/598-4303-pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.html#/4-tamanho-a6_10x15cm,3,"Tamanhos e espessuras standard:

A6 em 3mm c/ afastadores 13x13mm

A5 em 3mm c/ afastadores 13x13mm

A4 em 3mm c/ afastadores 13x13mm

A3 em 3mm c/ afastadores 13x13mm

A2 em 3mm c/ afastadores 13x13m",A6 (10x15cm),Variation,"12,54 €",pd_598-a6-10x15cm,,https://estudioplast.com/3126-medium_default/pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.jpg
598,Pack De Comunicação - Cantos Arredondados Preto,https://estudioplast.com/pt/placas-de-comunicacao/598-4303-pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.html#/4-tamanho-a6_10x15cm,3,"Tamanhos e espessuras standard:

A6 em 3mm c/ afastadores 13x13mm

A5 em 3mm c/ afastadores 13x13mm

A4 em 3mm c/ afastadores 13x13mm

A3 em 3mm c/ afastadores 13x13mm

A2 em 3mm c/ afastadores 13x13m",A5 (21x15cm),Variation,"17,14 €",pd_598-a5-21x15cm,,https://estudioplast.com/3126-medium_default/pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.jpg
598,Pack De Comunicação - Cantos Arredondados Preto,https://estudioplast.com/pt/placas-de-comunicacao/598-4303-pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.html#/4-tamanho-a6_10x15cm,3,"Tamanhos e espessuras standard:

A6 em 3mm c/ afastadores 13x13mm

A5 em 3mm c/ afastadores 13x13mm

A4 em 3mm c/ afastadores 13x13mm

A3 em 3mm c/ afastadores 13x13mm

A2 em 3mm c/ afastadores 13x13m",A4 (21x30cm),Variation,"21,74 €",pd_598-a4-21x30cm,,https://estudioplast.com/3126-medium_default/pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.jpg
598,Pack De Comunicação - Cantos Arredondados Preto,https://estudioplast.com/pt/placas-de-comunicacao/598-4303-pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.html#/4-tamanho-a6_10x15cm,3,"Tamanhos e espessuras standard:

A6 em 3mm c/ afastadores 13x13mm

A5 em 3mm c/ afastadores 13x13mm

A4 em 3mm c/ afastadores 13x13mm

A3 em 3mm c/ afastadores 13x13mm

A2 em 3mm c/ afastadores 13x13m",A3 (42x30cm),Variation,"28,70 €",pd_598-a3-42x30cm,,https://estudioplast.com/3126-medium_default/pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.jpg
598,Pack De Comunicação - Cantos Arredondados Preto,https://estudioplast.com/pt/placas-de-comunicacao/598-4303-pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.html#/4-tamanho-a6_10x15cm,3,"Tamanhos e espessuras standard:

A6 em 3mm c/ afastadores 13x13mm

A5 em 3mm c/ afastadores 13x13mm

A4 em 3mm c/ afastadores 13x13mm

A3 em 3mm c/ afastadores 13x13mm

A2 em 3mm c/ afastadores 13x13m","A2 (42x59,4cm)",Variation,"41,29 €",pd_598-a2-42x594cm,,https://estudioplast.com/3126-medium_default/pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.jpg
598,Pack De Comunicação - Cantos Arredondados Preto,https://estudioplast.com/pt/placas-de-comunicacao/598-4303-pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.html#/4-tamanho-a6_10x15cm,3,"Tamanhos e espessuras standard:

A6 em 3mm c/ afastadores 13x13mm

A5 em 3mm c/ afastadores 13x13mm

A4 em 3mm c/ afastadores 13x13mm

A3 em 3mm c/ afastadores 13x13mm

A2 em 3mm c/ afastadores 13x13m","A1 (59,4x84cm)",Variation,"79,24 €",pd_598-a1-594x84cm,,https://estudioplast.com/3126-medium_default/pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.jpg
598,Pack De Comunicação - Cantos Arredondados Preto,https://estudioplast.com/pt/placas-de-comunicacao/598-4303-pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.html#/4-tamanho-a6_10x15cm,3,"Tamanhos e espessuras standard:

A6 em 3mm c/ afastadores 13x13mm

A5 em 3mm c/ afastadores 13x13mm

A4 em 3mm c/ afastadores 13x13mm

A3 em 3mm c/ afastadores 13x13mm

A2 em 3mm c/ afastadores 13x13m",A0 (84x119cm),Variation,"135,60 €",pd_598-a0-84x119cm,,https://estudioplast.com/3126-medium_default/pack-de-comunicacao-cantos-arredondados-preto-tamanhos-e-espessuras-standard-a6-em-3mm-c-afastadores-13x13mm-a5-em-3mm-c-afastad.jpg
637,Bolsa Modelo L A4 C/ Porta-Folhetos DL 220x110mm,https://estudioplast.com/pt/modelo-l/637-bolsa-modelo-l-c-porta-folhetos-dl-bolsa-porta-folha-modelo-l-vertical-com-porta-folhetos-dl-ideal-para-balcao-ou-mesa-para-mont.html,3,"Bolsa porta-folha modelo L vertical com porta-folhetos DL, ideal para balcão ou mesa, para montras, etc.

Em acrílico cristal de alta qualidade.

Cantos arredondados para garantirem a segurança do uti",Standard,default,"8,24 €","Referência:
bm_637",,https://estudioplast.com/2506-medium_default/bolsa-modelo-l-c-porta-folhetos-dl-bolsa-porta-folha-modelo-l-vertical-com-porta-folhetos-dl-ideal-para-balcao-ou-mesa-para-mont.jpg
831,Caixa Para Alimentos - 1 Compartimento,https://estudioplast.com/pt/alimentos-/831-5452-caixa-para-alimentos-1-compartimento.html#/232-caracteristicas-s_tampa,3,"Caixa ideal para produtos embalados, por exemplo doces/chocolates/guloseimas.

Para caixas personalizadas contacte-nos por email.",s/ tampa,Variation,"21,03 €",cp_831-s-tampa,,https://estudioplast.com/3169-medium_default/caixa-para-alimentos-1-compartimento.jpg
831,Caixa Para Alimentos - 1 Compartimento,https://estudioplast.com/pt/alimentos-/831-5452-caixa-para-alimentos-1-compartimento.html#/232-caracteristicas-s_tampa,3,"Caixa ideal para produtos embalados, por exemplo doces/chocolates/guloseimas.

Para caixas personalizadas contacte-nos por email.",c/ tampa,Variation,"23,22 €",cp_831-c-tampa,,https://estudioplast.com/3169-medium_default/caixa-para-alimentos-1-compartimento.jpg
832,Caixa Para Alimentos - 2 Compartimentos,https://estudioplast.com/pt/alimentos-/832-5457-caixa-para-alimentos-2-compartimentos.html#/232-caracteristicas-s_tampa,3,"Caixa ideal para produtos embalados, por exemplo doces/chocolates/guloseimas.

Para caixas personalizadas contacte-nos por email.",s/ tampa,Variation,"33,46 €",cp_832-s-tampa,,https://estudioplast.com/3172-medium_default/caixa-para-alimentos-2-compartimentos.jpg
832,Caixa Para Alimentos - 2 Compartimentos,https://estudioplast.com/pt/alimentos-/832-5457-caixa-para-alimentos-2-compartimentos.html#/232-caracteristicas-s_tampa,3,"Caixa ideal para produtos embalados, por exemplo doces/chocolates/guloseimas.

Para caixas personalizadas contacte-nos por email.",c/ tampa,Variation,"35,66 €",cp_832-c-tampa,,https://estudioplast.com/3172-medium_default/caixa-para-alimentos-2-compartimentos.jpg
833,Caixa Para Alimentos - 3 Compartimentos,https://estudioplast.com/pt/alimentos-/833-5459-caixa-para-alimentos-3-compartimentos.html#/232-caracteristicas-s_tampa,3,"Caixa ideal para produtos embalados, por exemplo doces/chocolates/guloseimas.

Para caixas personalizadas contacte-nos por email.",s/ tampa,Variation,"46,63 €",cp_833-s-tampa,,https://estudioplast.com/3177-medium_default/caixa-para-alimentos-3-compartimentos.jpg
833,Caixa Para Alimentos - 3 Compartimentos,https://estudioplast.com/pt/alimentos-/833-5459-caixa-para-alimentos-3-compartimentos.html#/232-caracteristicas-s_tampa,3,"Caixa ideal para produtos embalados, por exemplo doces/chocolates/guloseimas.

Para caixas personalizadas contacte-nos por email.",c/ tampa,Variation,"48,82 €",cp_833-c-tampa,,https://estudioplast.com/3177-medium_default/caixa-para-alimentos-3-compartimentos.jpg
834,Caixa Para Alimentos - 4 Compartimentos,https://estudioplast.com/pt/alimentos-/834-5461-caixa-para-alimentos-4-compartimentos.html#/232-caracteristicas-s_tampa,3,"Caixa ideal para produtos embalados, por exemplo doces/chocolates/guloseimas.

Para caixas personalizadas contacte-nos por email.",s/ tampa,Variation,"59,06 €",cp_834-s-tampa,,https://estudioplast.com/3180-medium_default/caixa-para-alimentos-4-compartimentos.jpg
834,Caixa Para Alimentos - 4 Compartimentos,https://estudioplast.com/pt/alimentos-/834-5461-caixa-para-alimentos-4-compartimentos.html#/232-caracteristicas-s_tampa,3,"Caixa ideal para produtos embalados, por exemplo doces/chocolates/guloseimas.

Para caixas personalizadas contacte-nos por email.",c/ tampa,Variation,"61,26 €",cp_834-c-tampa,,https://estudioplast.com/3180-medium_default/caixa-para-alimentos-4-compartimentos.jpg
867,Bolsa Porta-Menu Vertical C/ Base De Madeira,https://estudioplast.com/pt/modelo-t/867-7080-bolsa-porta-menu-vertical-c-base-de-madeira.html#/83-tamanho-a7_74x105cm,3,"Bolsa em acrílico para menu ou porta-folha com base de madeira (pinho natural).

A bolsa transparente permite comunicar para os dois lados.

Para facilitar a introdução de comunicação, é possível sepa",A6 (10x15cm),Variation,"4,86 €",bp_867-a6-10x15cm,,https://estudioplast.com/6004-medium_default/bolsa-porta-menu-vertical-c-base-de-madeira.jpg
